cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
19,Nuevo León,025,General Zuazua,6207048973,Vehículos de motor registrados en circulación,2020,13079,No especificada
19,Nuevo León,025,General Zuazua,6207048973,Vehículos de motor registrados en circulación,2021,14408,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1980,24488,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1981,25888,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1982,25409,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1983,26905,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1984,27909,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1985,29513,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1986,30835,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1987,31824,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1988,33162,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1989,34550,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1990,36633,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1991,40241,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1992,42664,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1993,94056,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1994,97617,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1995,97329,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1996,101453,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1997,107270,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1998,115584,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,1999,127194,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2000,148374,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2001,179811,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2002,200959,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2003,215064,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2004,234269,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2005,250771,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2006,275678,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2007,299246,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2008,306615,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2009,318189,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2010,330915,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2011,347087,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2012,361003,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2013,378145,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2014,270050,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2015,276962,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2016,295191,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2017,312475,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2018,330244,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2019,343700,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2020,355632,No especificada
19,Nuevo León,026,Guadalupe,6207048973,Vehículos de motor registrados en circulación,2021,367391,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,1997,671,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,1998,651,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,1999,609,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2000,846,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2001,1145,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2002,1155,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2003,1204,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2004,1257,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2005,1311,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2006,1432,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2007,1499,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2008,1582,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2009,1616,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2010,1630,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2011,1647,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2012,1667,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2013,1680,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2014,646,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2015,611,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2016,650,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2017,687,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2018,699,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2019,718,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2020,748,No especificada
19,Nuevo León,027,Los Herreras,6207048973,Vehículos de motor registrados en circulación,2021,760,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,1997,342,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,1998,345,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,1999,334,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2000,368,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2001,416,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2002,439,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2003,453,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2004,466,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2005,486,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2006,518,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2007,539,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2008,565,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2009,577,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2010,585,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2011,599,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2012,614,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2013,629,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2014,448,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2015,453,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2016,504,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2017,512,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2018,549,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2019,576,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2020,608,No especificada
19,Nuevo León,028,Higueras,6207048973,Vehículos de motor registrados en circulación,2021,633,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,1997,911,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,1998,945,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,1999,954,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2000,1141,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2001,1418,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2002,1531,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2003,1634,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2004,1738,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2005,1859,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2006,2014,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2007,2149,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2008,2335,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2009,2416,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2010,2480,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2011,2572,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2012,2667,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2013,2727,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2014,1924,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2015,2005,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2016,2136,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2017,2219,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2018,2363,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2019,2476,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2020,2546,No especificada
19,Nuevo León,029,Hualahuises,6207048973,Vehículos de motor registrados en circulación,2021,2667,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,1997,197,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,1998,200,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,1999,209,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2000,260,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2001,319,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2002,363,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2003,391,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2004,400,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2005,425,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2006,448,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2007,481,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2008,523,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2009,547,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2010,600,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2011,412,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2012,435,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2013,457,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2014,541,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2015,565,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2016,606,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2017,643,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2018,691,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2019,731,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2020,752,No especificada
19,Nuevo León,030,Iturbide,6207048973,Vehículos de motor registrados en circulación,2021,793,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1980,1803,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1981,1946,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1982,2124,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1983,2311,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1984,2422,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1985,2533,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1986,2670,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1987,2773,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1988,2909,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1989,3085,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1990,3218,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1991,3529,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1992,3774,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1993,4139,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1994,4276,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1995,4189,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1996,4297,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1997,4594,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1998,4977,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,1999,5479,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2000,6543,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2001,8568,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2002,10376,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2003,11198,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2004,12236,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2005,13734,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2006,17111,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2007,20684,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2008,23511,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2009,25215,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2010,27327,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2011,29777,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2012,31906,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2013,34483,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2014,46367,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2015,49685,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2016,56304,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2017,63655,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2018,72056,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2019,80110,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2020,87310,No especificada
19,Nuevo León,031,Juárez,6207048973,Vehículos de motor registrados en circulación,2021,96245,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,1997,693,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,1998,710,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,1999,707,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2000,873,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2001,1069,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2002,1154,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2003,1207,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2004,1280,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2005,1353,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2006,1518,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2007,1614,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2008,1721,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2009,1771,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2010,1810,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2011,1849,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2012,1898,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2013,1946,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2014,1166,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2015,1182,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2016,1216,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2017,1273,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2018,1318,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2019,1382,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2020,1423,No especificada
19,Nuevo León,032,Lampazos de Naranjo,6207048973,Vehículos de motor registrados en circulación,2021,1443,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1980,8337,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1981,8749,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1982,8848,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1983,9239,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1984,10703,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1985,11295,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1986,11769,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1987,12178,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1988,12688,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1989,13448,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1990,14298,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1991,15710,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1992,16659,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1993,7864,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1994,8099,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1995,8034,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1996,8102,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1997,8239,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1998,8479,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,1999,8597,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2000,10439,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2001,14787,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2002,15914,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2003,17095,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2004,18057,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2005,19238,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2006,21059,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2007,22384,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2008,23398,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2009,24304,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2010,25212,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2011,26366,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2012,28000,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2013,28852,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2014,19543,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2015,20275,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2016,21517,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2017,22829,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2018,24295,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2019,25522,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2020,26536,No especificada
19,Nuevo León,033,Linares,6207048973,Vehículos de motor registrados en circulación,2021,27548,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,1997,975,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,1998,1007,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,1999,1076,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2000,1227,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2001,1474,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2002,1509,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2003,1544,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2004,1628,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2005,1706,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2006,1869,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2007,2004,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2008,2121,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2009,2164,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2010,2198,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2011,2266,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2012,2308,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2013,2378,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2014,1799,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2015,1853,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2016,1968,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2017,2110,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2018,2219,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2019,2327,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2020,2424,No especificada
19,Nuevo León,034,Marín,6207048973,Vehículos de motor registrados en circulación,2021,2516,No especificada
19,Nuevo León,035,Melchor Ocampo,6207048973,Vehículos de motor registrados en circulación,1997,234,No especificada
19,Nuevo León,035,Melchor Ocampo,6207048973,Vehículos de motor registrados en circulación,1998,228,No especificada
19,Nuevo León,035,Melchor Ocampo,6207048973,Vehículos de motor registrados en circulación,1999,226,No especificada
19,Nuevo León,035,Melchor Ocampo,6207048973,Vehículos de motor registrados en circulación,2000,286,No especificada
19,Nuevo León,035,Melchor Ocampo,6207048973,Vehículos de motor registrados en circulación,2001,418,No especificada
19,Nuevo León,035,Melchor Ocampo,6207048973,Vehículos de motor registrados en circulación,2002,434,No especificada
